id	lang	text
4453129	ind	Aku akan meneleponmu lagi nanti.
4453131	ind	Aku terjebak di tengah hujan.
4453135	ind	Mereka berbicara dalam bahasa Inggris di Selandia Baru.
4453137	ind	Paris adalah ibukota dari Prancis.
4453141	ind	Ibukota dari Prancis adalah Paris.
4453142	ind	Tinggi Tom sama dengan Jim.
4453143	ind	New York adalah sebuah kota yang besar.
4453144	ind	Bagaimana cuacanya di New York?
4453146	ind	Cuaca di New York bagaimana?
4453147	ind	Nick berhutang 10 dolar padaku.
4453148	ind	Itu bukan urusanku.
4453151	ind	Apa yang membuatnya berubah pikiran?
4453153	ind	Kenapa dia berubah pikiran?
4453156	ind	Kau bisa makan apapun yang kau inginkan.
4453157	ind	Kau bisa makan apapun sesukamu.
4453158	ind	Nancy terlihat seperti adikku.
4453159	ind	Nancy mirip dengan adikku.
4453161	ind	Nancy tidak bermain tenis.
4453162	ind	Nancy memberitahuku tentang kebakaran itu.
4453164	ind	Nancy menceritakan kepadaku tentang kebakaran itu.
4453165	ind	Aku tahu Nancy suka musik.
4453166	ind	Mari kita mencari sesuatu untuk diduduki.
4453167	ind	Apa ada sesuatu yang ingin kau katakan?
4453168	ind	Ada yang ingin kau katakan?
4453169	ind	Kenapa dia pulang lebih awal?
4453171	ind	Beritahu aku kenapa dia tidak hadir.
4453172	ind	Katakan aku alasan kenapa ia tidak hadir.
4453175	ind	Kenapa kau berhenti?
4453176	ind	Kenapa kau menyerah?
4453177	ind	Kenapa kau membuka kotaknya?
4453178	ind	Aku ingin ikut pergi juga.
4453179	ind	Apa yang membuatmu mengatakan itu?
4453180	ind	Kenapa kau berkata begitu?
4453181	ind	Apa yang membuatmu begitu marah?
4454828	ind	Untuk apa kau melakukannya?
4454829	ind	Kenapa kau melakukannya?
4454830	ind	Kenapa kau melakukan hal semacam itu?
4454832	ind	Kenapa kau melakukan hal semacam ini?
4454833	ind	Apa yang membuatmu melakukan ini?
4454835	ind	Kenapa kau bekerja di sini?
4454836	ind	Kenapa kau pergi ke Tokyo?
4454837	ind	Kenapa kau tidak mempercayaiku?
4454838	ind	Kenapa kau sangat lelah hari ini?
4454840	ind	Untuk apa kau menghukum mereka?
4454841	ind	Kenapa kau menghukum mereka?
4454843	ind	Kenapa kau terlambat pagi ini?
4454845	ind	Bisakah kau memperbaikinya?
4454846	ind	Tolong betulkan ini.
4454848	ind	Tolong perbaiki ini.
4454849	ind	Tolong betulkan itu.
4454850	ind	Tolong pinjamkan aku pisaumu.
4454852	ind	Bisakah kau meminjamkan pisaumu?
4454855	ind	Bolehkah aku meminjam pisaumu?
4454860	ind	Semua siswa bisa menjawab pertanyaan itu.
4454863	ind	Siapapun bisa melakukan itu.
4454865	ind	Siapapun bisa melakukan ini.
4454866	ind	Siapapun bisa melakukannya.
4454868	ind	Siapa pun bisa melakukan itu.
4454871	ind	Apa yang kau makan?
4454873	ind	Apa yang sedang kamu makan?
4454874	ind	Kamu lagi ngemil apa?
4454877	ind	Gejala-gejala apa saja yang Anda alami?
4454878	ind	Semua anak bisa melakukan itu.
4454880	ind	Semua anak bisa melakukan hal semacam itu.
4454882	ind	Olahraga apa yang kau sukai?
4454886	ind	Olahraga macam apa yang kau sukai?
4454888	ind	Olahraga mana yang kamu sukai?
4454890	ind	Kenapa kau membutuhkannya?
4454893	ind	Kenapa kau membutuhkan ini?
4454894	ind	Kehidupan seorang bankir itu keras.
4454895	ind	Tidak ada hal yang bisa membuatnya marah.
4454897	ind	Apapun yang kau lakukan, dia tidak akan marah.
4454899	ind	Akan memakan waktu berapa lama?
4454901	ind	Kocok kartu reminya dengan hati-hati.
4454904	ind	Sebuah truk menabrak anjing kami.
4454905	ind	Bagaimana kalau jalan-jalan dengan berkendara mobil?
4454906	ind	Tom pandai dalam hal memasak.
4454907	ind	Tom adalah seorang yang pandai memasak.
4454908	ind	Tom pandai memasak.
4454909	ind	Tom terlambat untuk makan malam.
4454910	ind	Tom akan pergi ke sana besok.
4454911	ind	Tom suka membuat pesawat kertas.
4454912	ind	Tom akan meninggalkan Kobe besok pagi.
4454913	ind	Tom berterima kasih atas hadiah yang aku berikan padanya.
4454914	ind	Tom berterima kasih atas hadiah yang diberikan kepadanya.
4454915	ind	Tom ingin pergi ke Jepang.
4454916	ind	Tom memiliki ketertarikan pada pendakian gunung.
4454922	ind	Tom tertarik pada pendakian gunung.
4454926	ind	Tom adalah seorang sarjana arus kuat.
4454928	ind	Tom menyeberangi jalan itu.
4454930	ind	Tom berjalan menyeberangi jalan itu.
4454931	ind	Tom tertarik pada matematika.
4454932	ind	Tom memiliki ketertarikan pada matematika.
4454939	ind	Tom lebih tinggi daripada aku.
4454940	ind	Tom lebih besar ketimbang aku.
4454941	ind	Tom lebih tua ketimbang aku.
4454950	ind	Tom lebih tinggi ketimbang aku.
4454951	ind	Tom lebih tua daripada aku.
4454952	ind	Tom senang mengerjaiku.
4454953	ind	Tom memberiku sebuah pena.
4454954	ind	Tom tidak sedang menonton TV sekarang.
4454955	ind	Tom sedang bermain violin sekarang.
4454956	ind	Tom adalah seorang siswa SMA.
4454957	ind	Tom adalah seorang siswa.
4454958	ind	Tom adalah seorang mahasiswa.
4454959	ind	Tom menumbuhkan kumis.
4454960	ind	Tom menyelinap keluar dari kelas secara diam-diam.
4454961	ind	Tom ada di rumah.
4454962	ind	Tom di rumah.
4454963	ind	Tom ada di dalam rumah.
4454964	ind	Tom adalah pekerja yang baik.
4454965	ind	Tom bekerja dengan keras.
4454966	ind	Tom adalah pegawai yang baik.
4454967	ind	Tom belajar dengan tekun.
4454968	ind	Tom terlalu banyak bekerja.
4454970	ind	Tom sangat tekun belajar.
4454971	ind	Tom masih berada di rumah sakit.
4454972	ind	Tom masih dirawat di rumah sakit.
4454976	ind	Tom masih dirawat inap di rumah sakit.
4454977	ind	Tom berbicara lebih lambat ketimbang Bill.
4454979	ind	Tom berbicara lebih lambat daripada Bill.
4454982	ind	Tom ingin menjadi seorang pilot.
4456183	ind	Boleh aku pinjam guntingmu?
4457950	ind	Saya akan mendengarkanmu sepenuh hati.
4457955	ind	Saya pikir kamu gila.
4457957	ind	Tidak semua hal bisa dijelaskan.
4457960	ind	Sial sekali! Sudah jatuh tertimpa tangga pula.
4457962	ind	Kemarin, saya pergi ke pasar membeli jeruk peras.
4457963	ind	Jeruk peras rasanya tidak terlalu masam.
4457969	ind	Mukanya masam saat dia tahu bahwa nilainya turun.
4457970	ind	Turunan itu sangat curam, lebih baik lewat sebelah kiri.
4457971	ind	Sebelah kiri ada dua buah toko permata.
4457972	ind	Apakah itu permata yang kita cari selama ini?
4457973	ind	Dia tidak akan pernah mempercayaiku lagi.
4457975	ind	"Bahasa Minangkabaunya ""luing"" yaitu ""lintibang""."
4459867	ind	Makanlah!
4459868	ind	Silakan makan!
4476949	ind	Mungkin besok saya akan pergi.
4476950	ind	Kamu dari mana saja?
4476952	ind	Tidak! Saya tidak mau pergi.
4476954	ind	Mengapa ini harus terjadi?
4476955	ind	Saya sudah sempat melihat kejadian itu.
4476956	ind	Kejadian itu teramat perih.
4476957	ind	Mukanya teramat sendu.
4476968	ind	Tom menyukainya.
4476978	ind	Saya pernah berada di Hokkaido.
4476984	ind	Tom khawatir.
4476986	ind	Tom berkata jika saya butuh nama panggilan.
4476998	ind	Kamu kapan akan pergi?
4477003	ind	Katanya kamu akan pergi?
4477012	ind	Saya tidak mau berlari.
4477013	ind	Saya lahir pada tanggal 18 Maret 1994.
4477015	ind	Tom menawariku minum kopi.
4477016	ind	Kamu harus tahu jika dia sedang sakit di kasur.
4477018	ind	Kelihatannya, saya akan berwisata minggu ini.
4477294	ind	Seratus persen kemampuan otak tercapai.
4515238	ind	Aku merasa senang karena aku tidur dengan nyenyak.
4515355	ind	Judy baik kepada semua orang.
4515371	ind	Toko itu punya reputasi yang baik.
4515375	ind	Itu adalah toko yang terkemuka.
4515395	ind	Perasaanku lega setelah mendengar pengumuman itu.
4515405	ind	Kabar baik itu membuatku bersemangat.
4515409	ind	Aku benar-benar percaya pada keberadaan hantu.
4515421	ind	Aku percaya akan adanya hantu.
4515422	ind	Aku pikir hantu itu ada.
4515435	ind	Ia tidak menghargai usaha kami.
4515573	ind	Dia tidak becus mengatur keluarganya sendiri, apalagi sebuah negara!
4515574	ind	Ia jatuh dalam kenikmatan.
4515576	ind	Memuji anak adalah hal yang penting.
4515578	ind	Rumah itu dicat dengan bantuan tukang cat.
4515579	ind	Rumah itu dicat oleh seorang profesional.
4515582	ind	Kelenjar prostat saya membengkak.
4515584	ind	Jangan melempar batu.
4518888	ind	Aku merasa lapar.
4549835	ind	Tom bersembunyi di bawah meja.
4549838	ind	Tom tidak bisa bermain tenis.
4549843	ind	Tom benar-benar kelelahan.
4549846	ind	Tom kelelahan.
4549847	ind	Tinggi Tom sama dengan Jack.
4549874	ind	Tom lebih suka teh daripada kopi.
4549875	ind	Tom pulang ke rumah lebih awal kemarin.
4549879	ind	Tinggi Tom kurang lebih sama dengan Jack.
4549880	ind	Tom pulang lebih awal kemarin.
4549882	ind	Tom lebih tinggi daripada ibunya.
4549886	ind	Tom adalah pria yang baik.
4549889	ind	Tom adalah orang yang baik hati.
4549892	ind	Tom adalah orang yang baik.
4549893	ind	Tom adalah temanku.
4549895	ind	Tom itu temanku.
4549907	ind	Tom mencarikanku sebuah taksi.
4549910	ind	Paman Tom adalah adik ibuku.
4549916	ind	Thomas Edison menciptakan bola lampu.
4549919	ind	Thomas Edison menciptakan bola lampu listrik.
4549922	ind	Kereta apa yang akan kamu naiki?
4549923	ind	Kereta mana yang akan kamu naiki?
4549930	ind	Kereta mana yang akan Anda naiki?
4549932	ind	Tiap siswa memiliki lokernya masing-masing.
4549934	ind	Pelajaran mana yang paling kamu sukai?
4549938	ind	Pelajaran apa yang paling kau sukai?
4549942	ind	Apa pelajaran favoritmu?
4549944	ind	Rumah mana yang kamu tinggali?
4549948	ind	Tim mana yang kamu favoritkan?
4549953	ind	Anda penggemar dari tim mana?
4549955	ind	Tim mana yang kamu gemari?
4552680	ind	Saya akan pergi ke toilet sebentar.
4552681	ind	Saya berusia 18 tahun.
4552694	ind	Pasti rusaknya pada saat pengapalan.
4552698	ind	Siapa yang bersedia merawat bayi ini?
4552700	ind	Siapa yang akan merawat bayinya?
4552703	ind	Siapa yang akan menjaga bayinya?
4552706	ind	Anda memasak dengan gas atau dengan listrik?
4552707	ind	John memesan buku itu dari penerbit asal Amerika.
4552712	ind	Minggu depan di waktu seperti ini, kita ngapain?
4552716	ind	Hari ini cerah ya? Gimana kalo kita pergi berenang?
4552718	ind	Mungkin untuk beberapa hari ini cuacanya akan tetap dingin.
4552721	ind	Sudah tidak ada yang ingin aku katakan.
4552724	ind	Anak kecil dengan cepat mengingat kata yang ia dengar.
4552732	ind	Apa kau punya buku tentang Armenia?
4555738	ind	Kamu membuatku bosan!
4555865	ind	Cobalah berkata dengan lemah lembut dan tidak memaki-maki.
4555869	ind	Teman yang dirindukan.
4555871	ind	Saya ingin bertemu kamu.
4555872	ind	Saya suka buku-buku Harry Potter.
4555874	ind	Stasiun kereta akan ditutup mulai besok.
4555875	ind	Saya kehilangan dompet.
4555878	ind	Kamu mau main tenis bersama kami?
4555881	ind	Tom menggunakan Windows 7.
4555882	ind	Bisa pakai kartu kredit?
4555883	ind	Saat saya pulang, saya mendapati mobil saya hilang!
4555884	ind	Kapan kamu membuka toko barunya?
4555886	ind	Dia takut adiknya akan gagal.
4555888	ind	Saya tidak mengenal Tom, tetapi saya mengenal kakaknya.
4555889	ind	Surat Izin Mengemudi anda sudah habis masa berlakunya.
4555890	ind	Kapan kamu dilahirkan?
4555892	ind	Dia sudah disunat walaupun masih bayi.
4555893	ind	Tak seorang pun membantu saya.
4555894	ind	Kotak ini berisi apel.
4555895	ind	Saya akan mengantar anda ke bandar udara.
4555896	ind	Ayah saya punya mobil yang sama dengan Pak Kimura.
4555898	ind	Saya lupa bertanya padanya.
4555899	ind	Padahal hanya lari sebentar, tapi lutut saya sudah gemetar.
4555900	ind	Kenapa anda menolak permintaannya untuk menaikkan gaji?
4555903	ind	Hidup bagaikan permainan catur.
4555905	ind	Apa acara TV kesukaanmu?
4555907	ind	Dia juga belajar bahasa Cina.
4555909	ind	Jangan lupakan kami!
4555910	ind	Dia bertanya apakah saya tahu alamat orang itu.
4555920	ind	Saya dari Saitama.
4555921	ind	Hari ini, saya tidak mau pergi ke sekolah.
4555922	ind	Kalian semua harus membacanya.
4555923	ind	Saya harus bawa apa?
4555924	ind	Langit berwarna biru.
4555926	ind	Sudahlah.
4555927	ind	Lupakan.
4555929	ind	Saya tidak ingat nada lagu itu.
4555930	ind	Apa kabar, dunia!
4555931	ind	Kita salah belok.
4555933	ind	Saya boleh makan apel ini?
4555934	ind	Murid itu pergi tanpa berkata sesuatu.
4555936	ind	Dia sudah membuat kesalahan besar.
4555953	ind	Saya tidak akan membiarkan ini.
4555954	ind	Petunjuk penyusunan dari Ikea tidak selalu sempurna.
4555955	ind	Hari ini kami tutup.
4555965	ind	Saya tidak tahu dia di mana!
4555968	ind	Setelah nonton TV, saya pergi tidur.
4555974	ind	Hei, kamu! Sedang apa?
4555977	ind	Garpu jatuh dari meja.
4555986	ind	Tom pandai berbahasa Perancis.
4555991	ind	Kamu sudah menerima paket kiriman saya?
4556004	ind	Dia tidak berkata apa pun.
4556007	ind	Ayo beritahu dia.
4556013	ind	Saya akan kembali dalam tiga jam.
4556016	ind	Mengapa tidak bertanya langsung padanya?
4556022	ind	Ini makanan.
4556024	ind	Inilah cinta sejati.
4556026	ind	Saya juga suka suara penyanyi ini.
4556028	ind	Sejak awal sudah saya benci.
4556029	ind	Tom tidak bohong.
4556030	ind	Saya menyukai mata anda!
4556032	ind	Saya membaca buku dari awal sampai akhir.
4556033	ind	Mengapa kita tidak naik taksi?
4556034	ind	Mobilnya biru.
4556035	ind	Tuliskan nama dan alamat anda pada amplop ini.
4556037	ind	Saya benci film bisu.
4556038	ind	Dia dibawa ke rumah sakit saat tidak sadar.
4556039	ind	Kamu mau makan apa hari ini?
4556041	ind	Kami makan di mana malam ini?
4556042	ind	Maling itu kabur saat melihat polisi.
4556043	ind	Jim suka dengan dokternya.
4556047	ind	India adalah negara terbesar ketiga di Asia.
4556050	ind	Dia tidak menemukan hal yang mencurigakan.
4556054	ind	Hari ini hari Selasa.
4556057	ind	Dia lebih baik daripada saya.
4556060	ind	Matanya mengeluarkan air mata.
4556064	ind	Banyak maskapai penerbangan di bandar udara ini.
4556075	ind	Dia menolak tawaran bantuan kami.
4556079	ind	Buka mulutnya, kata dokter gigi.
4556082	ind	Saya dikeluarkan dari SMA.
4556086	ind	Tom pandai matematika.
4556089	ind	Tom tidak memperhatikan Mary.
4556092	ind	Perdagangan manusia adalah tindak pidana.
4556095	ind	Cepatlah! Kami sudah menunggumu.
4556099	ind	Kapan terakhir kali kamu memberi makan sapi-sapi itu?
4556104	ind	Saya lebih suka pergi keluar daripada diam di rumah.
4556106	ind	Kamu sedang buru-buru?
4556138	ind	Akhir pekan ini dia sakit.
4556140	ind	Ini sangat keren.
4556141	ind	Stephen Hawking lahir tepat 300 tahun setelah kematian Galileo.
4556143	ind	Saya tidak butuh pekerjaanmu.
4556144	ind	Apakah saya harus mengganti pesawat di London?
4556152	ind	Polisi menggeledah rumah Tom Smith.
4556159	ind	Saya membeli ini.
4556163	ind	Sekarang dia bekerja di Perancis.
4556184	ind	Apakah sore ini akan hujan?
4556188	ind	Ayahmu tinggi besar.
4556259	ind	Saya heran kenapa tak seorang pun memberi tahu saya.
4556261	ind	Ini minumanmu, Tom.
4556262	ind	Saya tidak makan daging.
4556263	ind	Semalam kamu ke mana?
4556264	ind	Kyoto dulunya adalah ibukota Jepang.
4556265	ind	Kalimat ini tidak jelas.
4556266	ind	Kamu pernah pergi ke Nikko?
4556267	ind	Kamu tadi di sana?
4556268	ind	Saya malu dengan kejadian kemarin.
4556269	ind	Kamu menyakiti dia.
4556270	ind	Terima kasih atas koreksinya.
4556272	ind	Dia orangnya pendiam.
4556275	ind	Dia menghilang dalam kegelapan.
4556276	ind	Bahasa Inggris diajarkan di hampir semua negara.
4556277	ind	Mungkin kita harus duduk di tempat lain.
4556278	ind	Saya tidak ingin kamu sakit karena saya.
4556279	ind	Kamu melihat apa, Tom?
4556280	ind	Baru dibuang.
4556281	ind	Mereka berenang.
4556282	ind	Saya sedang sibuk dan tidak bisa pergi.
4556283	ind	Sulit meninggalkan kebiasaan buruk.
4556288	ind	Mereka mengenal kita.
4556289	ind	Bayi itu tertidur.
4556290	ind	Saya orang Jepang, tetapi tidak tinggal di Jepang.
4556294	ind	Semoga itu benar.
4556295	ind	Kamu pemalas.
4556296	ind	Saya membacakan surat untuknya.
4556298	ind	Dia punya seekor anjing dan enam ekor kucing.
4556301	ind	Dia menutup pintu.
4556302	ind	Ikan ini warnanya apa?
4556306	ind	Biar saya coba.
4556307	ind	Kamu harus selalu ketuk pintu sebelum masuk ke kamar saya.
4556309	ind	Tidak terjadi apa-apa pada saya.
4556320	ind	Apakah kamu sering melihatnya?
4556324	ind	Ayah saya membelikan saya sebuah buku.
4556325	ind	Dia meremas tangannya.
4556326	ind	Saya belum yakin.
4556328	ind	Kamu tahu situs web Wikipedia?
4556329	ind	Tom lebih tinggi dari saya.
4556330	ind	Ia pergi berburu rusa.
4556331	ind	Kami semua basah karena keringat.
4556332	ind	Kelinci punya telinga yang panjang.
4556333	ind	Sayang sekali, dia sakit.
4556335	ind	Saya harus menolong Tom.
4556338	ind	Merkurius adalah planet terkecil dalam tata surya kita.
4556340	ind	Mereka butuh uang.
4556342	ind	Seseorang pasti meninggalkan jendela dalam keadaan terbuka.
4556344	ind	Permisi, sekarang jam berapa?
4556348	ind	Ia tidak punya kemampuan untuk menjadi seorang guru.
4556350	ind	Anda ingin bertanya sesuatu pada saya?
4556352	ind	Cucu saya itu, anak dari anak saya.
4556353	ind	Kamu mengenal seseorang di sini?
4556409	ind	Kamu siapa?
4556412	ind	Tom kidal, ya?
4556419	ind	Banyak yang menakut-nakuti orang akhir-akhir ini.
4556423	ind	Saya tidak bisa ikut ke restoran bersamamu nanti malam.
4556424	ind	Tuliskan itu.
4556427	ind	Saya tahu kamu tidak bisa mengerjakannya.
4556430	ind	Saya akui bahwa saya mengkhawatirkanmu.
4556432	ind	Saya juga tidak merasakan apa-apa.
4556433	ind	Saya tidak bisa pergi.
4556442	ind	Kemarin hujan.
4556457	ind	Namanya Tom.
4556468	ind	Hadiahnya dibungkus dengan kertas.
4556477	ind	Dia menyusun keju.
4556485	ind	Terlalu gelap untuk bermain di luar.
4556487	ind	Ia selalu mendengar berita di radio.
4556493	ind	Pandangannya kabur saat kecelakaan.
4556501	ind	Buku-buku itu sudah sangat lama.
4556514	ind	Mel menanam salad di dapur.
4556520	ind	Lina belajar bahasa Ilokano.
4556531	ind	Kami membuat bubur untuk makan siang.
4556534	ind	Bolehkah saya membuka jendela?
4556536	ind	Apakah saya boleh membuka jendela?
4556552	ind	Saya ingin jus jeruk.
4556553	ind	Saya tidak punya mobil.
4556564	ind	Ada batu di dalam sepatu saya.
4556576	ind	Mereka saling jatuh cinta.
4556582	ind	Dia si Mei. Dia memasak di dapur.
4556585	ind	Dia dari Perancis.
4556590	ind	Rumahnya berlantai tiga.
4556592	ind	Sekarang dia tidak ada di sini. Mengapa kamu mencarinya?
4556599	ind	Tom lebih pandai bermain catur daripada saya.
4556611	ind	Saya membeli jam tangan dan kotak kosongnya.
4556621	ind	Kamu memerlukan sepatu baru.
4556625	ind	Bolehkah saya berbicara denganmu?
4556641	ind	Saya tidak tahu di mana dia tinggal.
4556643	ind	Siapa ayahmu?
4556651	ind	Pilihlah kata yang tepat!
4556654	ind	Tom punya tiga ekor anjing.
4556656	ind	Ini kantor saya.
4556687	ind	Kita membuat pangsit di dapur!
4556691	ind	Kapan kita makan? Saya lapar!
4556698	ind	Tidak ada satu meja kosong pun di restoran.
4556705	ind	Dia kehilangan nyawanya dalam kecelakaan mobil.
4556706	ind	Celeste membuat pangsit di dapur.
4556709	ind	Emily ingin belajar bahasa Yunani.
4556711	ind	Anak-anak berlari kencang.
4556722	ind	Semuanya sama.
4556743	ind	Lebih keras.
4556745	ind	Lebih kencang.
4556748	ind	Salah.
4556749	ind	Hampir.
4556751	ind	Mengapa?
4556753	ind	Maaf...
4556759	ind	Selamat datang.
4556760	ind	Wow!
4556763	ind	Hebat!
4556767	ind	Jelas.
4556770	ind	Omong kosong!
4556772	ind	Hatcih!
4556774	ind	Mati!
4556775	ind	Silakan.
4556784	ind	Cukup!
4556786	ind	Tolong!
4556787	ind	Lapar?
4556789	ind	Gila!
4556790	ind	Terserah!
4556792	ind	Sampai jumpa!
4556794	ind	Eh.
4556795	ind	Skak mat!
4556796	ind	Betul!
4556798	ind	Loncat.
4556799	ind	Dah!
4556801	ind	Goreng.
4556802	ind	Lagi.
4556805	ind	Menarik.
4556806	ind	Ngg...
4556807	ind	Yap.
4556810	ind	Ingat!
4556814	ind	Tentu!
